Industry,Company,Financial_Metric,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Heavy_Investment_Years
Banking,HDFCBANK,Net,,6356,12382,-3387,2542,10242,73750,-41244,6122,33332,34113,41762,31687,,
Banking,ICICIBANK,Net,,8215,-1113,-621,17399,15455,8508,-1608,40462,19718,36114,-46669,26312,,"2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024"
Banking,IDFCFIRSTB,Net,,-4140.142862,-2546.095242,-1197.166669,-93.35714483,2236,-263,4649,-5363,1610,9929,-1924,-1298,,"2013, 2014, 2015, 2016, 2017, 2024"
Banking,INDUSINDBK,Net,,-53406.64013,-34888.00943,-19382.54756,-667,8516,-5412,1568,1271,40556,11975,-11808,-19869,,
Banking,KOTAKBANK,Net,,942,2125,260,4696,13989,-1188,6864,32815,-16363,4949,-9740,22281,,"2017, 2020, 2021"
Banking,PNB,Net,,-1987,18733,11393,18790,12330,6109,-20192,460,35579,20859,23135,-25928,,
Banking,SBIN,Net,,17637,21934,21320,16078,68638,-77908,30223,28803,93392,51198,-80593,8260,,
Banking,YESBANK,Net,,480,1826,1666,662,11336,5199,2231,-18555,20895,17423,-27392,-38,,"2016, 2018, 2019, 2022, 2023, 2024"
Banking,Net,Net-Average,,772.851417089502,7007.407943934202,3271.9404812157154,4226.720237930615,15114.75,-5162.833333,2017.6666666666667,12807.75,21445.75,20157.58333333333,-15728.41667,4830,,
Banking,Net,Net-Median,,3649,5103.5,963,1602,11833,-725.5,1899.5,4413,20306.5,14699,-10774,4587.5,,
Banking,AXISBANK,Heavy_Investment_Flag,,1,1,1,0,1,1,1,1,1,1,1,0,,"2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023"
Banking,BANKBARODA,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,,
Banking,CANBK,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,,
Banking,FEDERALBNK,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,,
Banking,HDFCBANK,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,,
Banking,ICICIBANK,Heavy_Investment_Flag,,1,1,1,1,0,1,1,1,1,1,1,1,,"2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024"
Banking,IDFCFIRSTB,Heavy_Investment_Flag,,1,1,1,1,1,0,0,0,0,0,0,1,,"2013, 2014, 2015, 2016, 2017, 2024"
Banking,INDUSINDBK,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,,
Banking,KOTAKBANK,Heavy_Investment_Flag,,0,0,0,0,1,0,0,1,1,0,0,0,,"2017, 2020, 2021"
Banking,PNB,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,,
Banking,SBIN,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,,
Banking,YESBANK,Heavy_Investment_Flag,,0,0,0,1,0,1,1,0,0,1,1,1,,"2016, 2018, 2019, 2022, 2023, 2024"
Banking,Heavy_Investment_Flag,Heavy_Investment_Flag-Average,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,
Banking,Heavy_Investment_Flag,Heavy_Investment_Flag-Median,,0,0,0,0,0,0,0,0,0,0,0,0,,
Banking,AXISBANK,Cash from Operating Activity,,2573,14464,-15162,-34495,32209,-38390,37125,30416,12633,28137,22075,-5555,,"2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023"
Banking,BANKBARODA,Cash from Operating Activity,,23196,42233,17838,-10011,17865,-59692,-1449,18531,-887,6210,-21354,-6274,,
Banking,CANBK,Cash from Operating Activity,,8010,14244,6344,9346,2575,-11120,18237,-5289,59118,919,-39978,15046,,
Banking,FEDERALBNK,Cash from Operating Activity,,2880,1197,5158,-1557,3431,-5051,7873,3731,11179,-7774,489,6431,,
Banking,HDFCBANK,Cash from Operating Activity,,-5847,4211,-21281,-34435,17282,17214,-62872,-16869,42476,-11960,20814,19069,,
Banking,ICICIBANK,Cash from Operating Activity,,17494,6765,-12273,23645,52636,19383,48671,79565,138015,58111,-3771,157284,,"2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024"
Banking,IDFCFIRSTB,Cash from Operating Activity,,7159.196420371532,7681.101184427738,8109.113091051578,8443.232140243053,14128,-5978,17364,10966,14042,2679,3563,11543,,"2013, 2014, 2015, 2016, 2017, 2024"
Banking,INDUSINDBK,Cash from Operating Activity,,-42170.91031,-29152.44756,-18141.73806,-2927,11569,-20700,-6389,-12907,44976,16672,-12442,-16925,,
Banking,KOTAKBANK,Cash from Operating Activity,,2878,9068,2302,5025,13222,-10392,1822,46619,4881,8308,-1242,15685,,"2017, 2020, 2021"
Banking,PNB,Cash from Operating Activity,,-692,16906,4814,14167,21938,-1742,-33532,-12793,30950,20032,22592,-27939,,
Banking,SBIN,Cash from Operating Activity,,24332,19142,26297,14477,77406,-96508,29556,23929,89919,57695,-86014,21632,,
Banking,YESBANK,Cash from Operating Activity,,541,4436,-2317,-304,4384,-21810,-24573,-57721,55396,23598,-25816,9645,,"2016, 2018, 2019, 2022, 2023, 2024"
Banking,Cash from Operating Activity,Cash from Operating Activity-Average,,3362.77384266754,9266.221135263642,140.61458619932333,-718.8139883,22387.08333333333,-19565.5,2652.75,9014.833333333334,41891.5,16885.583333333332,-10090.33333,16636.833333333332,,
Banking,Cash from Operating Activity,Cash from Operating Activity-Median,,2879,8374.55059221387,3558,2360.5,15705,-10756,4847.5,7348.5,36713,12490,-2506.5,10594,,
Banking,AXISBANK,Cash from Investing Activity,,-10939,-14166,-7972,9211,-12458,-10007,-18674,-9485,-54288,-27112,-32351,-9001,,"2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023"
Banking,BANKBARODA,Cash from Investing Activity,,-514,-730,-556,-4005,-551,-414,-2537,-139,-471,-3645,-1096,-1285,,
Banking,CANBK,Cash from Investing Activity,,-435,-380,-1104,-443,-476,-487,-745,-445,-1116,-1429,-1156,-1750,,
Banking,FEDERALBNK,Cash from Investing Activity,,-3487,-737,-1364,1990,-2384,-1579,-3378,-4688,-3913,901,-9860,-8912,,
Banking,HDFCBANK,Cash from Investing Activity,,-902,-1099,-800,-837,-1146,-842,-1503,-1403,-1823,-2051,-2992,16600,,
Banking,ICICIBANK,Cash from Investing Activity,,-18563,-15750,-13175,-12060,-1711,-50551,-30282,-42095,-63631,-39448,-67689,-144737,,"2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024"
Banking,IDFCFIRSTB,Cash from Investing Activity,,-18376.19644,-13421.45834,-9337.922626,-6125.589291,-4918,-1027,-494,-3790,-2833,-2960,-11996,-9887,,"2013, 2014, 2015, 2016, 2017, 2024"
Banking,INDUSINDBK,Cash from Investing Activity,,-1756.757572,-1234.166664,-798.1666645,-258,-285,-217,-633,1445,-324,-395,-481,-703,,
Banking,KOTAKBANK,Cash from Investing Activity,,-9035,-1130,-4467,-2353,-5289,-5475,-3323,-13068,-11172,-10903,-10381,-8919,,"2017, 2020, 2021"
Banking,PNB,Cash from Investing Activity,,-600,-302,-872,-1352,159,392,-629,-338,-787,-1204,-732,-1506,,
Banking,SBIN,Cash from Investing Activity,,-2271,-791,-3424,-2747,-4572,13053,220,-555,-3670,-2652,-966,-3476,,
Banking,YESBANK,Cash from Investing Activity,,-6742,-2785,-3591,-4023,-4478,-8738,-6235,14128,441,-14566,-13026,-12453,,"2016, 2018, 2019, 2022, 2023, 2024"
Banking,Cash from Investing Activity,Cash from Investing Activity-Average,,-6135.079501,-4377.135417,-3955.090774,-1916.882441,-3175.75,-5491,-5684.416667,-5036.083333,-11965.58333,-8788.666667,-12727.16667,-15502.41667,,
Banking,Cash from Investing Activity,Cash from Investing Activity-Median,,-2879,-1114.5,-2394,-1852.5,-2047.5,-934.5,-2020,-979,-2328,-2806,-6426,-6194,,
Banking,AXISBANK,Cash from Financing Activity,,14931,7785,31045,22495,-2487,41342,5643,8865,7279,47894,6641,22341,,"2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023"
Banking,BANKBARODA,Cash from Financing Activity,,-790,5151,-6,-616,-198,3413,4449,14729,-986,-998,-5405,5476,,
Banking,CANBK,Cash from Financing Activity,,-1043,-3771,-1464,-806,124,2865,-1185,7792,290,4035,445,-3834,,
Banking,FEDERALBNK,Cash from Financing Activity,,795,349,-3544,205,985,8371,-3637,3661,-208,8193,6038,3871,,
Banking,HDFCBANK,Cash from Financing Activity,,13105,9270,18694,37815,-5893,57378,23131,24394,-7321,48124,23941,-3983,,
Banking,ICICIBANK,Cash from Financing Activity,,9283,7872,24827,5814,-35470,39676,-19997,2992,-54667,17451,24791,13765,,"2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024"
Banking,IDFCFIRSTB,Cash from Financing Activity,,7073.80357837677,3192.136910200119,30.31547975540161,-2411.660712,-6974,6742,-12220,-12539,-9598,10211,6509,-2954,,"2013, 2014, 2015, 2016, 2017, 2024"
Banking,INDUSINDBK,Cash from Financing Activity,,-9481.760139,-4503.395212,-443.9761713,2517,-2768,15505,8590,12733,-4096,-4302,1115,-2242,,
Banking,KOTAKBANK,Cash from Financing Activity,,7099,-5814,2426,2024,6055,14679,8365,-735,-10072,7543,1883,15515,,"2017, 2020, 2021"
Banking,PNB,Cash from Financing Activity,,-694,2129,7451,5975,-9767,7460,13969,13591,5415,2032,1275,3518,,
Banking,SBIN,Cash from Financing Activity,,-4424,3583,-1553,4348,-4196,5547,448,5430,7143,-3845,6386,-9896,,
Banking,YESBANK,Cash from Financing Activity,,6681,176,7574,4989,11429,35748,33039,25038,-34942,8391,11450,2771,,"2016, 2018, 2019, 2022, 2023, 2024"
Banking,Cash from Financing Activity,Cash from Financing Activity-Average,,3544.5869533022246,2118.228474875292,7086.361609041691,6862.361607333024,-4096.666667,19893.83333333333,5049.583333333333,8829.25,-8480.25,12060.75,7089.083333333333,3695.6666666666665,,
Banking,Cash from Financing Activity,Cash from Financing Activity-Median,,3738,2660.5684551000595,1228.1577398777008,3432.5,-2627.5,11525,5046,8328.5,-2541,7868,6212,3144.5,,
Banking,AXISBANK,Net Cash Flow,,6566,8082,7910,-2789,17263,-7055,24094,29795,-34375,48919,-3636,7785,,"2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023"
Banking,BANKBARODA,Net Cash Flow,,21892,46654,17276,-14632,17116,-56692,462,33120,-2344,1567,-27855,-2084,,
Banking,CANBK,Net Cash Flow,,6532,10092,3776,8096,2224,-8743,16307,2059,58291,3525,-40689,9462,,
Banking,FEDERALBNK,Net Cash Flow,,188,808,250,639,2032,1741,858,2704,7058,1320,-3332,1390,,
Banking,HDFCBANK,Net Cash Flow,,6356,12382,-3387,2542,10242,73750,-41244,6122,33332,34113,41762,31687,,
Banking,ICICIBANK,Net Cash Flow,,8215,-1113,-621,17399,15455,8508,-1608,40462,19718,36114,-46669,26312,,"2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024"
Banking,IDFCFIRSTB,Net Cash Flow,,-4140.142862,-2546.095242,-1197.166669,-93.35714483,2236,-263,4649,-5363,1610,9929,-1924,-1298,,"2013, 2014, 2015, 2016, 2017, 2024"
Banking,INDUSINDBK,Net Cash Flow,,-53406.64013,-34888.00943,-19382.54756,-667,8516,-5412,1568,1271,40556,11975,-11808,-19869,,
Banking,KOTAKBANK,Net Cash Flow,,942,2125,260,4696,13989,-1188,6864,32815,-16363,4949,-9740,22281,,"2017, 2020, 2021"
Banking,PNB,Net Cash Flow,,-1987,18733,11393,18790,12330,6109,-20192,460,35579,20859,23135,-25928,,
Banking,SBIN,Net Cash Flow,,17637,21934,21320,16078,68638,-77908,30223,28803,93392,51198,-80593,8260,,
Banking,YESBANK,Net Cash Flow,,480,1826,1666,662,11336,5199,2231,-18555,20895,17423,-27392,-38,,"2016, 2018, 2019, 2022, 2023, 2024"
Banking,Net Cash Flow,Net Cash Flow-Average,,772.851417089502,7007.407943934202,3271.9404812157154,4226.720237930615,15114.75,-5162.833333,2017.6666666666667,12807.75,21445.75,20157.58333333333,-15728.41667,4830,,
Banking,Net Cash Flow,Net Cash Flow-Median,,3649,5103.5,963,1602,11833,-725.5,1899.5,4413,20306.5,14699,-10774,4587.5,,
Cement,ACC,OCF,1577,1063,1352,1457,1390,1554,1118,2255,2219,2835,1639.8117506206036,-1235,2995,1419.24368172884,
Cement,AMBUJACEM,OCF,1860,1267,1675,1557,2810,3416,1703,4739,4832,5309,4012.839328289032,735,5646,4077.9992610663176,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,OCF,-1321.045453,-584.2727265,74.57575812935829,655.5000003576279,1158.5000002384186,1875,1606,1843,2340,3604,1932,2252,2635,2117,
Cement,SHREECEM,OCF,496.2272726893425,1260,1401,1239,1566,2202,1879,2080,3973,4254,2668,2569,3347,3333.772727482021,"2018, 2020"
Cement,ULTRACEMCO,OCF,2426.590909227729,3618,3455,4190,4526,5005,3888,5956,8972,12500,9283,9069,10898,12430.954545408487,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,OCF,OCF-Average,1007.754545685649,1324.7454547047614,1591.5151516258716,1819.7000000715257,2290.100000047684,2810.4,2038.8,3374.6,4467.2,5700.4,3907.1302157819273,2678,5104.2,4675.7940431371335,
Cement,OCF,OCF-Median,1577,1260,1401,1457,1566,2202,1703,2255,3973,4254,2668,2252,3347,3333.772727482021,
Cement,ACC,CAPEX,-308,-862,-1457,-904,-533,-379,-364,-321,-535,-988,-1719.553957,-4637,-1205,-3224.454899,
Cement,AMBUJACEM,CAPEX,-388,-496,-456,-83,-4165,-738,-765,-1191,-1317,-2007,-6721.645084,-14481,-8941,-13811.50009,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,CAPEX,878.6541124135256,795.9532466456294,680.8367964699864,533.3047618716955,353.35714285075665,-139,135,189,-1760,-300,-1045,-2326,-2750,-2270,
Cement,SHREECEM,CAPEX,926.4318181872368,-270,-1234,-990,-1265,-2048,-3595,-720,-5590,-2651,-2143,-2405,-1418,-1160.795455,"2018, 2020"
Cement,ULTRACEMCO,CAPEX,-6115.204542,-4362,-2342,-2144,-3673,-2501,1866,1165,-4192,-8856,2257,-7188,-8789,-10351.25,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,CAPEX,CAPEX-Average,-1001.223722,-1038.809351,-961.6326407,-717.5390476,-1856.528571,-1161,-544.6,-175.6,-2678.8,-2960.4,-1874.439808,-6207.4,-4620.6,-6163.60009,
Cement,CAPEX,CAPEX-Median,-308,-496,-1234,-904,-1265,-738,-364,-321,-1760,-2007,-1719.553957,-4637,-2750,-3224.454899,
Cement,ACC,FCF,1885,1925,2809,2361,1923,1933,1482,2576,2754,3823,3359.36570776999,3402,4200,4643.69858057797,
Cement,AMBUJACEM,FCF,2248,1763,2131,1640,6975,4154,2468,5930,6149,7316,10734.484412431715,15216,14587,17889.499355956912,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,FCF,-2199.699566,-1380.225973,-606.2610383,122.19523848593236,805.1428573876619,2014,1471,1654,4100,3904,2977,4578,5385,4387,
Cement,SHREECEM,FCF,-430.2045455,1530,2635,2229,2831,4250,5474,2800,9563,6905,4811,4974,4765,4494.568182341754,"2018, 2020"
Cement,ULTRACEMCO,FCF,8541.795451149344,7980,5797,6334,8199,7506,2022,4791,13164,21356,7026,16257,19687,22782.20454791188,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,FCF,FCF-Average,2008.97826794982,2363.554805375636,2553.1477923318744,2537.2390476971864,4146.628571477532,3971.4,2583.4,3550.2,7146,8660.8,5781.570024040341,8885.4,9724.8,10839.394133357704,
Cement,FCF,FCF-Median,1885,1763,2635,2229,2831,4154,2022,2800,6149,6905,4811,4974,5385,4643.69858057797,
Cement,ACC,FCF_Rank,13,11,6,9,12,10,14,8,7,3,5,4,2,1,
Cement,AMBUJACEM,FCF_Rank,11,13,12,14,6,9,10,8,7,5,4,2,3,1,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,FCF_Rank,14,13,12,11,10,7,9,8,4,5,6,2,1,3,
Cement,SHREECEM,FCF_Rank,14,13,11,12,9,8,3,10,1,2,5,4,6,7,"2018, 2020"
Cement,ULTRACEMCO,FCF_Rank,6,8,12,11,7,9,14,13,5,2,10,4,3,1,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,FCF_Rank,FCF_Rank-Average,11.6,11.6,10.6,11.4,8.8,8.6,10,9.4,4.8,3.4,6,3.2,3,2.6,
Cement,FCF_Rank,FCF_Rank-Median,13,13,12,11,9,9,10,8,5,3,5,4,3,1,
Cement,ACC,Financing_CF,-1066,-834,-837,-716,-430,-426,-380,-374,-327,-331,-547.4280576,-1238,-443,-975.0857778,
Cement,AMBUJACEM,Financing_CF,-509,-672,-721,-900,-958,-1015,-719,-629,-3956,-516,1502.1438850164411,2931,5689,6243.9053699970245,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,Financing_CF,417.3095218837261,-218.5714302,-747.6428585,-1169.904763,-1485.357144,-1749,-1564,-2067,-594,-3375,-942,168,222,-39,
Cement,SHREECEM,Financing_CF,-1412.113636,-982,-156,-259,-271,-167,1726,-1276,1581,-1233,-849,-277,-1710,-2130.068182,"2018, 2020"
Cement,ULTRACEMCO,Financing_CF,3956.318181753159,715,-949,-2110,-844,-2535,-5735,-6757,-5076,-4356,-12498,-1631,-1926,-2139.59091,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,Financing_CF,Financing_CF-Average,277.3028136014938,-398.314286,-682.1285717,-1030.980953,-797.6714287,-1178.4,-1334.4,-2220.6,-1674.4,-1962.2,-2666.856835,-9.4,366.4,192.03210001438856,
Cement,Financing_CF,Financing_CF-Median,-509,-672,-747.6428585,-900,-844,-1015,-719,-1276,-594,-1233,-849,-277,-443,-975.0857778,
Cement,ACC,Net,203,-633,-942,-164,426,750,374,1559,1357,1517,-627.0923262,-7110,1347,-2779.947612,
Cement,AMBUJACEM,Net,962,99,498,574,-2312,1663,220,2919,-441,2786,-1206.519185,-10815,2394,-3490.130974,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,Net,-25.08181822,-6.890909121,7.769696949981153,18.899999987334013,26.49999999254942,-13,177,-35,-14,-71,-55,94,107,-192,
Cement,SHREECEM,Net,10.863636362482794,8,11,-10,31,-13,10,84,-36,370,-324,-113,220,43.49999999976717,"2018, 2020"
Cement,ULTRACEMCO,Net,267.09090894833207,-30,164,-63,8,-31,18,364,-295,-712,-958,250,183,-59.90909084,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,Net,Net-Average,283.5745454179356,-112.5781818,-52.24606061,71.17999999746681,-364.1,471.2,159.8,978.2,114.2,778,-634.1223023,-3538.8,850.2,-1295.697535,
Cement,Net,Net-Median,203,-6.890909121,11,-10,26.49999999254942,-13,177,364,-36,370,-627.0923262,-113,220,-192,
Cement,ACC,Heavy_Investment_Flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cement,AMBUJACEM,Heavy_Investment_Flag,0,0,0,0,1,0,0,1,0,0,1,1,1,1,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,Heavy_Investment_Flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cement,SHREECEM,Heavy_Investment_Flag,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"2018, 2020"
Cement,ULTRACEMCO,Heavy_Investment_Flag,1,1,1,1,0,1,0,0,0,1,0,0,0,0,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,Heavy_Investment_Flag,Heavy_Investment_Flag-Average,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Cement,Heavy_Investment_Flag,Heavy_Investment_Flag-Median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cement,ACC,Cash from Operating Activity,1577,1063,1352,1457,1390,1554,1118,2255,2219,2835,1639.8117506206036,-1235,2995,1419.24368172884,
Cement,AMBUJACEM,Cash from Operating Activity,1860,1267,1675,1557,2810,3416,1703,4739,4832,5309,4012.839328289032,735,5646,4077.9992610663176,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,Cash from Operating Activity,-1321.045453,-584.2727265,74.57575812935829,655.5000003576279,1158.5000002384186,1875,1606,1843,2340,3604,1932,2252,2635,2117,
Cement,SHREECEM,Cash from Operating Activity,496.2272726893425,1260,1401,1239,1566,2202,1879,2080,3973,4254,2668,2569,3347,3333.772727482021,"2018, 2020"
Cement,ULTRACEMCO,Cash from Operating Activity,2426.590909227729,3618,3455,4190,4526,5005,3888,5956,8972,12500,9283,9069,10898,12430.954545408487,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,Cash from Operating Activity,Cash from Operating Activity-Average,1007.754545685649,1324.7454547047614,1591.5151516258716,1819.7000000715257,2290.100000047684,2810.4,2038.8,3374.6,4467.2,5700.4,3907.1302157819273,2678,5104.2,4675.7940431371335,
Cement,Cash from Operating Activity,Cash from Operating Activity-Median,1577,1260,1401,1457,1566,2202,1703,2255,3973,4254,2668,2252,3347,3333.772727482021,
Cement,ACC,Cash from Investing Activity,-308,-862,-1457,-904,-533,-379,-364,-321,-535,-988,-1719.553957,-4637,-1205,-3224.454899,
Cement,AMBUJACEM,Cash from Investing Activity,-388,-496,-456,-83,-4165,-738,-765,-1191,-1317,-2007,-6721.645084,-14481,-8941,-13811.50009,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,Cash from Investing Activity,878.6541124135256,795.9532466456294,680.8367964699864,533.3047618716955,353.35714285075665,-139,135,189,-1760,-300,-1045,-2326,-2750,-2270,
Cement,SHREECEM,Cash from Investing Activity,926.4318181872368,-270,-1234,-990,-1265,-2048,-3595,-720,-5590,-2651,-2143,-2405,-1418,-1160.795455,"2018, 2020"
Cement,ULTRACEMCO,Cash from Investing Activity,-6115.204542,-4362,-2342,-2144,-3673,-2501,1866,1165,-4192,-8856,2257,-7188,-8789,-10351.25,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,Cash from Investing Activity,Cash from Investing Activity-Average,-1001.223722,-1038.809351,-961.6326407,-717.5390476,-1856.528571,-1161,-544.6,-175.6,-2678.8,-2960.4,-1874.439808,-6207.4,-4620.6,-6163.60009,
Cement,Cash from Investing Activity,Cash from Investing Activity-Median,-308,-496,-1234,-904,-1265,-738,-364,-321,-1760,-2007,-1719.553957,-4637,-2750,-3224.454899,
Cement,ACC,Cash from Financing Activity,-1066,-834,-837,-716,-430,-426,-380,-374,-327,-331,-547.4280576,-1238,-443,-975.0857778,
Cement,AMBUJACEM,Cash from Financing Activity,-509,-672,-721,-900,-958,-1015,-719,-629,-3956,-516,1502.1438850164411,2931,5689,6243.9053699970245,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,Cash from Financing Activity,417.3095218837261,-218.5714302,-747.6428585,-1169.904763,-1485.357144,-1749,-1564,-2067,-594,-3375,-942,168,222,-39,
Cement,SHREECEM,Cash from Financing Activity,-1412.113636,-982,-156,-259,-271,-167,1726,-1276,1581,-1233,-849,-277,-1710,-2130.068182,"2018, 2020"
Cement,ULTRACEMCO,Cash from Financing Activity,3956.318181753159,715,-949,-2110,-844,-2535,-5735,-6757,-5076,-4356,-12498,-1631,-1926,-2139.59091,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,Cash from Financing Activity,Cash from Financing Activity-Average,277.3028136014938,-398.314286,-682.1285717,-1030.980953,-797.6714287,-1178.4,-1334.4,-2220.6,-1674.4,-1962.2,-2666.856835,-9.4,366.4,192.03210001438856,
Cement,Cash from Financing Activity,Cash from Financing Activity-Median,-509,-672,-747.6428585,-900,-844,-1015,-719,-1276,-594,-1233,-849,-277,-443,-975.0857778,
Cement,ACC,Net Cash Flow,203,-633,-942,-164,426,750,374,1559,1357,1517,-627.0923262,-7110,1347,-2779.947612,
Cement,AMBUJACEM,Net Cash Flow,962,99,498,574,-2312,1663,220,2919,-441,2786,-1206.519185,-10815,2394,-3490.130974,"2016, 2019, 2022, 2023, 2024, 2025"
Cement,DALBHARAT,Net Cash Flow,-25.08181822,-6.890909121,7.769696949981153,18.899999987334013,26.49999999254942,-13,177,-35,-14,-71,-55,94,107,-192,
Cement,SHREECEM,Net Cash Flow,10.863636362482794,8,11,-10,31,-13,10,84,-36,370,-324,-113,220,43.49999999976717,"2018, 2020"
Cement,ULTRACEMCO,Net Cash Flow,267.09090894833207,-30,164,-63,8,-31,18,364,-295,-712,-958,250,183,-59.90909084,"2012, 2013, 2014, 2015, 2017, 2021"
Cement,Net Cash Flow,Net Cash Flow-Average,283.5745454179356,-112.5781818,-52.24606061,71.17999999746681,-364.1,471.2,159.8,978.2,114.2,778,-634.1223023,-3538.8,850.2,-1295.697535,
Cement,Net Cash Flow,Net Cash Flow-Median,203,-6.890909121,11,-10,26.49999999254942,-13,177,364,-36,370,-627.0923262,-113,220,-192,
Chemicals,AARTIIND,OCF,,,315,340,574,470,335,736,1102,873,519,1319,1204,1242,
Chemicals,NAVINFLUOR,OCF,,,74,1,76,92,169,90,157,237,75,-64,750,571,
Chemicals,PIDILITIND,OCF,,,394,552,907,794,796,845,1280,1392,955,1558,2724,2287,
Chemicals,SRF,OCF,,,347,542,1090,645,678,896,1304,1772,2106,2902,2094,2487,"2014, 2015, 2023, 2024"
Chemicals,UPL,OCF,,,1441,1409,1396,2585,2839,2356,8739,7212,6496,7751,1822,10151,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2025"
Chemicals,OCF,OCF-Average,,,514.2,568.8,808.6,917.2,963.4,984.6,2516.4,2297.2,2030.2,2693.2,1718.8,3347.6,
Chemicals,OCF,OCF-Median,,,347,542,907,645,678,845,1280,1392,955,1558,1822,2287,
Chemicals,AARTIIND,CAPEX,,,-291,-298,-452,-529,-610,-797,-1124,-1322,-1169,-1330,-1310,-1398,
Chemicals,NAVINFLUOR,CAPEX,,,-26,3,-53,-16,-136,-24,85,-237,-172,-656,-1093,-511,
