Industry,Company,Financial_Metric,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Oil & Gas,GAIL,Depreciation,,,,,,,,1319.0,1644.0,1433.0,1496.0,1541.0,1527.0,1667.0,2080.0,2174.0,2420.0,2702.0,3672.0
Oil & Gas,GAIL,Ebit,,,,,,,,7427.0,7988.0,5631.0,4536.0,6021.0,7802.0,9938.0,9022.0,7245.0,15161.0,7500.0,14314.0
Oil & Gas,GAIL,Eps In Rs,,,,,,,,6.46,7.07,4.67,2.76,4.98,7.09,9.68,13.93,9.21,18.4,8.54,15.06
Oil & Gas,GAIL,Expenses,,,,,,,,43547.0,53777.0,54926.0,47517.0,42531.0,46695.0,66252.0,63495.0,50127.0,77608.0,138168.0,118914.0
Oil & Gas,GAIL,Interest,,,,,,,,437.0,669.0,652.0,822.0,509.0,295.0,159.0,309.0,179.0,202.0,365.0,719.0
Oil & Gas,GAIL,Other Income,,,,,,,,887.0,1247.0,945.0,731.0,1212.0,948.0,1719.0,3796.0,2833.0,2925.0,2822.0,2672.0
Oil & Gas,GAIL,Pat,,,,,,,,4367.0,4786.0,3160.0,1874.0,3374.0,4805.0,6553.0,9515.0,6143.0,12304.0,5596.0,9903.0
Oil & Gas,GAIL,Pbt,,,,,,,,6558.0,6922.0,4492.0,2949.0,5183.0,6928.0,9831.0,10429.0,7725.0,15464.0,7256.0,12595.0
Oil & Gas,GAIL,Revenue,,,,,,,,50974.0,61765.0,60557.0,52053.0,48552.0,54496.0,76190.0,72518.0,57372.0,92770.0,145668.0,133228.0
Oil & Gas,OIL,Depreciation,,,,,,,,848.0,822.0,865.0,1070.0,1180.0,1327.0,1541.0,1786.0,1844.0,1824.0,1947.0,2129.0
Oil & Gas,OIL,Ebit,,,,,,,,4609.0,3646.0,3633.0,3586.0,3120.0,3928.0,5591.0,5315.0,5689.0,10500.0,15255.0,12504.0
Oil & Gas,OIL,Eps In Rs,,,,,,,,19.92,16.58,14.46,11.53,8.85,16.06,19.91,28.9,21.69,34.56,53.66,38.95
Oil & Gas,OIL,Expenses,,,,,,,,5359.0,6044.0,6346.0,6235.0,6446.0,6770.0,8190.0,13297.0,11928.0,15405.0,20829.0,19245.0
Oil & Gas,OIL,Interest,,,,,,,,3.0,71.0,349.0,389.0,441.0,554.0,624.0,647.0,660.0,940.0,901.0,964.0
Oil & Gas,OIL,Other Income,,,,,,,,1530.0,1589.0,1258.0,1198.0,793.0,1812.0,1251.0,2147.0,1185.0,1254.0,737.0,-566.0
Oil & Gas,OIL,Pat,,,,,,,,3592.0,2990.0,2608.0,2080.0,1597.0,2735.0,3238.0,5005.0,4146.0,6719.0,9854.0,6980.0
Oil & Gas,OIL,Pbt,,,,,,,,5288.0,4342.0,3677.0,3324.0,2292.0,3859.0,4677.0,5030.0,4369.0,8990.0,13144.0,8846.0
Oil & Gas,OIL,Revenue,,,,,,,,9968.0,9690.0,9978.0,9821.0,9566.0,10698.0,13780.0,18612.0,17616.0,25906.0,36084.0,31749.0
Oil & Gas,ONGC,Depreciation,,,,,,,,11763.0,16262.0,18033.0,16384.0,20219.0,23112.0,23704.0,26635.0,25538.0,26883.0,24557.0,28763.0
Oil & Gas,ONGC,Ebit,,,,,,,,43501.0,49130.0,42312.0,39135.0,52804.0,56889.0,74819.0,52105.0,49473.0,79874.0,75527.0,102835.0
Oil & Gas,ONGC,Eps In Rs,,,,,,,,18.87,20.65,14.29,10.03,19.03,17.23,24.28,8.59,12.96,36.19,28.17,39.13
Oil & Gas,ONGC,Expenses,,,,,,,,118482.0,124991.0,118610.0,84901.0,229702.0,265817.0,346805.0,344623.0,254375.0,411373.0,556764.0,488561.0
Oil & Gas,ONGC,Interest,,,,,,,,484.0,624.0,2864.0,3766.0,3591.0,4999.0,5837.0,7489.0,5079.0,5696.0,7889.0,10194.0
Oil & Gas,ONGC,Other Income,,,,,,,,5488.0,7170.0,5955.0,1067.0,12724.0,10429.0,9567.0,982.0,11271.0,6797.0,-30.0,12982.0
Oil & Gas,ONGC,Pat,,,,,,,,23994.0,26665.0,17703.0,13102.0,29169.0,26068.0,33938.0,11456.0,21360.0,49294.0,32778.0,57101.0
Oil & Gas,ONGC,Pbt,,,,,,,,36742.0,39413.0,27370.0,20052.0,41718.0,39208.0,54846.0,18962.0,30126.0,54091.0,43051.0,76860.0
Oil & Gas,ONGC,Revenue,,,,,,,,161984.0,174121.0,160923.0,124036.0,282506.0,322706.0,421624.0,396728.0,303849.0,491246.0,632291.0,591396.0
Oil & Gas,RELIANCE,Depreciation,,,,,,,,11232.0,11201.0,11547.0,11565.0,11646.0,16706.0,20934.0,22203.0,26572.0,29782.0,40303.0,50832.0
Oil & Gas,RELIANCE,Ebit,,,,,,,,33155.0,34935.0,37449.0,41781.0,46307.0,64315.0,84250.0,89266.0,80790.0,108581.0,142318.0,162498.0
Oil & Gas,RELIANCE,Eps In Rs,,,,,,,,15.16,16.31,17.07,21.51,21.55,26.69,29.28,29.1,38.75,44.87,49.29,51.45
Oil & Gas,RELIANCE,Expenses,,,,,,,,362802.0,398586.0,336923.0,230802.0,257647.0,326508.0,484087.0,507413.0,385517.0,586092.0,734078.0,736543.0
Oil & Gas,RELIANCE,Interest,,,,,,,,3463.0,3836.0,3316.0,3691.0,3849.0,8052.0,16495.0,22027.0,21189.0,14584.0,19571.0,23118.0
Oil & Gas,RELIANCE,Other Income,,,,,,,,7757.0,8865.0,8528.0,12212.0,9222.0,9869.0,8406.0,8570.0,22432.0,19600.0,12020.0,16179.0
Oil & Gas,RELIANCE,Pat,,,,,,,,20886.0,22548.0,23640.0,29861.0,29833.0,36080.0,39837.0,39880.0,53739.0,67845.0,74088.0,79020.0
Oil & Gas,RELIANCE,Pbt,,,,,,,,26217.0,28763.0,31114.0,38737.0,40034.0,49426.0,55227.0,53606.0,55461.0,83815.0,94464.0,104727.0
Oil & Gas,RELIANCE,Revenue,,,,,,,,395957.0,433521.0,374372.0,272583.0,303954.0,390823.0,568337.0,596679.0,466307.0,694673.0,876396.0,899041.0
Oil & Gas,GAIL,Net Margin %,,,,,,,,8.57,7.75,5.22,3.6,6.95,8.82,8.6,13.12,10.71,13.26,3.84,7.43
Oil & Gas,GAIL,Revenue CAGR %,,,,,,,,,,,,,,,,,,,9.13
Oil & Gas,GAIL,PAT CAGR %,,,,,,,,,,,,,,,,,,,7.73
Oil & Gas,OIL,Net Margin %,,,,,,,,36.04,30.86,26.14,21.18,16.69,25.57,23.5,26.89,23.54,25.94,27.31,21.98
Oil & Gas,OIL,Revenue CAGR %,,,,,,,,,,,,,,,,,,,11.11
Oil & Gas,OIL,PAT CAGR %,,,,,,,,,,,,,,,,,,,6.23
Oil & Gas,ONGC,Net Margin %,,,,,,,,14.81,15.31,11.0,10.56,10.33,8.08,8.05,2.89,7.03,10.03,5.18,9.66
Oil & Gas,ONGC,Revenue CAGR %,,,,,,,,,,,,,,,,,,,12.49
Oil & Gas,ONGC,PAT CAGR %,,,,,,,,,,,,,,,,,,,8.2
Oil & Gas,RELIANCE,Net Margin %,,,,,,,,5.27,5.2,6.31,10.95,9.81,9.23,7.01,6.68,11.52,9.77,8.45,8.79
Oil & Gas,RELIANCE,Revenue CAGR %,,,,,,,,,,,,,,,,,,,7.74
Oil & Gas,RELIANCE,PAT CAGR %,,,,,,,,,,,,,,,,,,,12.86
Oil & Gas,SECTOR_Oil & Gas,Sector Net Margin %,,,,,,,,8.54,8.39,7.78,10.23,9.92,8.95,7.74,6.07,10.1,10.44,7.24,9.24
Pharmaceuticals,AUROPHARMA,Depreciation,,,,,,,,249.0,313.0,333.0,392.0,428.0,558.0,668.0,967.0,1055.0,1127.0,1245.0,1522.0
Pharmaceuticals,AUROPHARMA,Ebit,,,,,,,,877.0,2137.0,2579.0,3193.0,3441.0,3772.0,3952.0,4849.0,5278.0,4396.0,3707.0,5826.0
Pharmaceuticals,AUROPHARMA,Eps In Rs,,,,,,,,5.05,20.12,26.98,34.61,39.29,41.36,40.36,48.56,91.05,45.2,32.9,54.15
Pharmaceuticals,AUROPHARMA,Expenses,,,,,,,,4965.0,5951.0,9524.0,10579.0,11469.0,12691.0,15612.0,18249.0,19497.0,19060.0,21148.0,23176.0
Pharmaceuticals,AUROPHARMA,Interest,,,,,,,,267.0,310.0,160.0,257.0,67.0,78.0,263.0,305.0,74.0,49.0,140.0,290.0
Pharmaceuticals,AUROPHARMA,Other Income,,,,,,,,12.0,18.0,81.0,200.0,115.0,105.0,70.0,166.0,3195.0,152.0,291.0,366.0
Pharmaceuticals,AUROPHARMA,Pat,,,,,,,,291.0,1169.0,1571.0,2024.0,2301.0,2423.0,2364.0,2844.0,5334.0,2647.0,1928.0,3169.0
Pharmaceuticals,AUROPHARMA,Pbt,,,,,,,,374.0,1533.0,2168.0,2744.0,3061.0,3241.0,3091.0,3743.0,7344.0,3373.0,2612.0,4380.0
Pharmaceuticals,AUROPHARMA,Revenue,,,,,,,,5842.0,8089.0,12103.0,13772.0,14910.0,16463.0,19564.0,23099.0,24775.0,23455.0,24855.0,29002.0
Pharmaceuticals,CIPLA,Depreciation,,,,,,,,330.0,373.0,505.0,754.0,1323.0,1323.0,1326.0,1175.0,1068.0,1052.0,1172.0,1051.0
Pharmaceuticals,CIPLA,Ebit,,,,,,,,2214.0,2147.0,2163.0,2480.0,2496.0,2826.0,3097.0,3206.0,4252.0,4553.0,5027.0,6291.0
Pharmaceuticals,CIPLA,Eps In Rs,,,,,,,,19.24,17.29,14.71,16.93,12.51,17.52,18.96,19.18,29.82,31.19,34.71,51.05
Pharmaceuticals,CIPLA,Expenses,,,,,,,,6065.0,8026.0,9183.0,11310.0,11898.0,12329.0,13265.0,13926.0,14907.0,17211.0,17726.0,19483.0
Pharmaceuticals,CIPLA,Interest,,,,,,,,34.0,146.0,168.0,207.0,159.0,114.0,168.0,197.0,161.0,106.0,110.0,90.0
Pharmaceuticals,CIPLA,Other Income,,,,,,,,245.0,251.0,164.0,208.0,208.0,280.0,477.0,344.0,266.0,99.0,293.0,552.0
Pharmaceuticals,CIPLA,Pat,,,,,,,,1545.0,1404.0,1229.0,1383.0,1035.0,1417.0,1492.0,1500.0,2389.0,2547.0,2833.0,4154.0
Pharmaceuticals,CIPLA,Pbt,,,,,,,,2095.0,1880.0,1654.0,1727.0,1222.0,1669.0,2079.0,2178.0,3290.0,3493.0,4038.0,5702.0
Pharmaceuticals,CIPLA,Revenue,,,,,,,,8279.0,10173.0,11345.0,13790.0,14394.0,15156.0,16362.0,17132.0,19160.0,21763.0,22753.0,25774.0
Pharmaceuticals,DIVISLAB,Depreciation,,,,,,,,77.0,92.0,136.0,118.0,123.0,142.0,169.0,186.0,256.0,312.0,343.0,378.0
Pharmaceuticals,DIVISLAB,Ebit,,,,,,,,816.0,1018.0,1173.0,1423.0,1450.0,1269.0,1874.0,1826.0,2867.0,3885.0,2370.0,2210.0
Pharmaceuticals,DIVISLAB,Eps In Rs,,,,,,,,22.67,29.13,32.07,42.41,39.95,33.04,50.96,51.85,74.75,111.52,68.71,60.27
Pharmaceuticals,DIVISLAB,Expenses,,,,,,,,1329.0,1514.0,1942.0,2354.0,2615.0,2622.0,3072.0,3568.0,4102.0,5075.0,5397.0,5635.0
Pharmaceuticals,DIVISLAB,Interest,,,,,,,,3.0,3.0,3.0,5.0,3.0,2.0,5.0,7.0,2.0,2.0,2.0,4.0
Pharmaceuticals,DIVISLAB,Other Income,,,,,,,,45.0,68.0,38.0,93.0,72.0,107.0,154.0,186.0,57.0,112.0,344.0,335.0
Pharmaceuticals,DIVISLAB,Pat,,,,,,,,602.0,773.0,852.0,1126.0,1060.0,877.0,1353.0,1377.0,1984.0,2960.0,1824.0,1600.0
Pharmaceuticals,DIVISLAB,Pbt,,,,,,,,781.0,991.0,1072.0,1393.0,1395.0,1231.0,1855.0,1819.0,2666.0,3684.0,2369.0,2163.0
Pharmaceuticals,DIVISLAB,Revenue,,,,,,,,2145.0,2532.0,3115.0,3776.0,4064.0,3891.0,4946.0,5394.0,6969.0,8960.0,7767.0,7845.0
Pharmaceuticals,DRREDDY,Depreciation,,,,,,,,550.0,648.0,760.0,939.0,1027.0,1077.0,1135.0,1163.0,1229.0,1165.0,1250.0,1470.0
Pharmaceuticals,DRREDDY,Ebit,,,,,,,,2669.0,3251.0,3508.0,3585.0,2472.0,2351.0,3178.0,2477.0,3874.0,3768.0,6470.0,7933.0
Pharmaceuticals,DRREDDY,Eps In Rs,,,,,,,,17.98,23.08,27.43,24.98,15.59,11.41,23.49,24.38,23.47,26.23,54.14,66.87
Pharmaceuticals,DRREDDY,Expenses,,,,,,,,9164.0,10164.0,11515.0,11983.0,11724.0,11930.0,12270.0,15040.0,15173.0,17778.0,18200.0,20078.0
Pharmaceuticals,DRREDDY,Interest,,,,,,,,100.0,127.0,108.0,83.0,63.0,79.0,89.0,98.0,97.0,96.0,143.0,171.0
Pharmaceuticals,DRREDDY,Other Income,,,,,,,,146.0,170.0,260.0,295.0,172.0,155.0,381.0,670.0,335.0,555.0,971.0,909.0
Pharmaceuticals,DRREDDY,Pat,,,,,,,,1527.0,1963.0,2336.0,2131.0,1292.0,947.0,1950.0,2026.0,1952.0,2182.0,4507.0,5578.0
Pharmaceuticals,DRREDDY,Pbt,,,,,,,,2165.0,2646.0,2900.0,2859.0,1554.0,1350.0,2336.0,1886.0,2884.0,3061.0,6048.0,7201.0
Pharmaceuticals,DRREDDY,Revenue,,,,,,,,11833.0,13415.0,15023.0,15568.0,14196.0,14281.0,15448.0,17517.0,19048.0,21545.0,24670.0,28011.0
Pharmaceuticals,LUPIN,Depreciation,,,,,,,,332.0,261.0,435.0,487.0,912.0,1086.0,846.0,970.0,887.0,1659.0,881.0,1197.0
Pharmaceuticals,LUPIN,Ebit,,,,,,,,2284.0,3015.0,3624.0,3691.0,4502.0,3148.0,2561.0,2355.0,2567.0,219.0,1721.0,3800.0
Pharmaceuticals,LUPIN,Eps In Rs,,,,,,,,29.36,40.96,53.47,50.17,56.63,5.56,13.4,-5.95,26.81,-33.62,9.45,42.01
Pharmaceuticals,LUPIN,Expenses,,,,,,,,7356.0,8271.0,9146.0,10564.0,12865.0,12649.0,12104.0,13020.0,12596.0,16187.0,14921.0,16211.0
Pharmaceuticals,LUPIN,Interest,,,,,,,,41.0,27.0,10.0,59.0,153.0,204.0,302.0,363.0,141.0,143.0,274.0,312.0
Pharmaceuticals,LUPIN,Other Income,,,,,,,,13.0,105.0,235.0,184.0,106.0,-1310.0,91.0,-134.0,138.0,210.0,151.0,131.0
Pharmaceuticals,LUPIN,Pat,,,,,,,,1340.0,1870.0,2444.0,2270.0,2565.0,258.0,615.0,-270.0,1228.0,-1528.0,448.0,1936.0
Pharmaceuticals,LUPIN,Pbt,,,,,,,,1925.0,2832.0,3415.0,3329.0,3543.0,547.0,1503.0,887.0,1676.0,-1372.0,716.0,2422.0
Pharmaceuticals,LUPIN,Revenue,,,,,,,,9641.0,11286.0,12770.0,14256.0,17367.0,15797.0,14665.0,15375.0,15163.0,16405.0,16642.0,20011.0
Pharmaceuticals,SUNPHARMA,Depreciation,,,,,,,,336.0,409.0,1195.0,1038.0,1265.0,1500.0,1753.0,2053.0,2080.0,2144.0,2529.0,2557.0
Pharmaceuticals,SUNPHARMA,Ebit,,,,,,,,4784.0,7003.0,7894.0,8174.0,10102.0,5631.0,6377.0,6983.0,8470.0,10258.0,11650.0,13018.0
Pharmaceuticals,SUNPHARMA,Eps In Rs,,,,,,,,14.4,15.17,21.92,18.89,29.03,8.73,11.11,15.69,12.1,13.64,35.32,39.91
Pharmaceuticals,SUNPHARMA,Expenses,,,,,,,,6346.0,9078.0,19498.0,20313.0,21476.0,20858.0,22689.0,25855.0,25028.0,28397.0,32235.0,35479.0
Pharmaceuticals,SUNPHARMA,Interest,,,,,,,,43.0,44.0,579.0,523.0,400.0,518.0,555.0,303.0,141.0,127.0,172.0,238.0
Pharmaceuticals,SUNPHARMA,Other Income,,,,,,,,-90.0,-1968.0,283.0,-42.0,610.0,-135.0,-258.0,382.0,-3449.0,-3505.0,459.0,865.0
Pharmaceuticals,SUNPHARMA,Pat,,,,,,,,3469.0,3879.0,5476.0,5658.0,7846.0,2542.0,3208.0,4172.0,2272.0,3389.0,8513.0,9610.0
Pharmaceuticals,SUNPHARMA,Pbt,,,,,,,,4315.0,4581.0,6403.0,6571.0,9048.0,3479.0,3810.0,5010.0,2799.0,4481.0,9408.0,11088.0
Pharmaceuticals,SUNPHARMA,Revenue,,,,,,,,11131.0,16080.0,27392.0,28487.0,31578.0,26489.0,29066.0,32838.0,33498.0,38654.0,43886.0,48497.0
Pharmaceuticals,TORNTPOWER,Depreciation,,,,,,,,427.0,585.0,720.0,916.0,1006.0,1132.0,1227.0,1304.0,1280.0,1334.0,1281.0,1378.0
Pharmaceuticals,TORNTPOWER,Ebit,,,,,,,,1362.0,1331.0,2103.0,2999.0,2472.0,3148.0,3217.0,3596.0,3477.0,3615.0,4789.0,4596.0
Pharmaceuticals,TORNTPOWER,Eps In Rs,,,,,,,,8.19,2.23,7.61,18.73,8.92,19.61,18.7,24.43,26.86,9.45,44.06,38.14
Pharmaceuticals,TORNTPOWER,Expenses,,,,,,,,6819.0,7310.0,8246.0,8681.0,7487.0,8364.0,9934.0,10045.0,8695.0,10643.0,20906.0,22587.0
Pharmaceuticals,TORNTPOWER,Interest,,,,,,,,438.0,705.0,962.0,1131.0,1058.0,848.0,899.0,955.0,776.0,628.0,818.0,943.0
Pharmaceuticals,TORNTPOWER,Other Income,,,,,,,,132.0,233.0,320.0,337.0,179.0,232.0,172.0,-862.0,130.0,-1089.0,352.0,307.0
Pharmaceuticals,TORNTPOWER,Pat,,,,,,,,387.0,108.0,363.0,902.0,430.0,952.0,904.0,1179.0,1296.0,459.0,2165.0,1896.0
Pharmaceuticals,TORNTPOWER,Pbt,,,,,,,,630.0,275.0,740.0,1290.0,587.0,1401.0,1264.0,475.0,1552.0,564.0,3041.0,2583.0
Pharmaceuticals,TORNTPOWER,Revenue,,,,,,,,8181.0,8641.0,10348.0,11680.0,9960.0,11512.0,13151.0,13641.0,12173.0,14258.0,25694.0,27183.0
Pharmaceuticals,ZYDUSLIFE,Depreciation,,,,,,,,185.0,201.0,287.0,292.0,373.0,539.0,599.0,696.0,670.0,713.0,723.0,764.0
Pharmaceuticals,ZYDUSLIFE,Ebit,,,,,,,,1130.0,1203.0,1756.0,2332.0,1902.0,2831.0,2991.0,2798.0,3391.0,3342.0,3860.0,5384.0
Pharmaceuticals,ZYDUSLIFE,Eps In Rs,,,,,,,,6.38,7.85,11.24,18.89,14.53,17.35,18.06,11.49,20.84,43.83,19.37,38.36
Pharmaceuticals,ZYDUSLIFE,Expenses,,,,,,,,5228.0,6021.0,6896.0,7095.0,7474.0,9074.0,10174.0,11455.0,11013.0,11768.0,13378.0,14163.0
Pharmaceuticals,ZYDUSLIFE,Interest,,,,,,,,169.0,90.0,68.0,53.0,45.0,91.0,194.0,342.0,159.0,127.0,130.0,81.0
Pharmaceuticals,ZYDUSLIFE,Other Income,,,,,,,,32.0,30.0,45.0,112.0,127.0,111.0,183.0,-264.0,-231.0,2581.0,-422.0,293.0
Pharmaceuticals,ZYDUSLIFE,Pat,,,,,,,,690.0,836.0,1188.0,1964.0,1517.0,1810.0,1899.0,1204.0,2185.0,4618.0,2092.0,3973.0
Pharmaceuticals,ZYDUSLIFE,Pbt,,,,,,,,809.0,942.0,1446.0,2099.0,1612.0,2312.0,2382.0,1495.0,2331.0,5084.0,2585.0,4832.0
Pharmaceuticals,ZYDUSLIFE,Revenue,,,,,,,,6358.0,7224.0,8651.0,9427.0,9376.0,11905.0,13166.0,14253.0,14404.0,15110.0,17237.0,19547.0
Pharmaceuticals,AUROPHARMA,Net Margin %,,,,,,,,4.98,14.45,12.98,14.7,15.43,14.72,12.08,12.31,21.53,11.29,7.76,10.93
Pharmaceuticals,AUROPHARMA,Revenue CAGR %,,,,,,,,,,,,,,,,,,,15.68
Pharmaceuticals,AUROPHARMA,PAT CAGR %,,,,,,,,,,,,,,,,,,,24.24
Pharmaceuticals,CIPLA,Net Margin %,,,,,,,,18.66,13.8,10.83,10.03,7.19,9.35,9.12,8.76,12.47,11.7,12.45,16.12
Pharmaceuticals,CIPLA,Revenue CAGR %,,,,,,,,,,,,,,,,,,,10.88
Pharmaceuticals,CIPLA,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.41
Pharmaceuticals,DIVISLAB,Net Margin %,,,,,,,,28.07,30.53,27.35,29.82,26.08,22.54,27.36,25.53,28.47,33.04,23.48,20.4
Pharmaceuticals,DIVISLAB,Revenue CAGR %,,,,,,,,,,,,,,,,,,,12.51
Pharmaceuticals,DIVISLAB,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.29
Pharmaceuticals,DRREDDY,Net Margin %,,,,,,,,12.9,14.63,15.55,13.69,9.1,6.63,12.62,11.57,10.25,10.13,18.27,19.91
Pharmaceuticals,DRREDDY,Revenue CAGR %,,,,,,,,,,,,,,,,,,,8.15
Pharmaceuticals,DRREDDY,PAT CAGR %,,,,,,,,,,,,,,,,,,,12.5
Pharmaceuticals,LUPIN,Net Margin %,,,,,,,,13.9,16.57,19.14,15.92,14.77,1.63,4.19,-1.76,8.1,-9.31,2.69,9.67
Pharmaceuticals,LUPIN,Revenue CAGR %,,,,,,,,,,,,,,,,,,,6.86
Pharmaceuticals,LUPIN,PAT CAGR %,,,,,,,,,,,,,,,,,,,3.4
Pharmaceuticals,SUNPHARMA,Net Margin %,,,,,,,,31.17,24.12,19.99,19.86,24.85,9.6,11.04,12.7,6.78,8.77,19.4,19.82
Pharmaceuticals,SUNPHARMA,Revenue CAGR %,,,,,,,,,,,,,,,,,,,14.32
Pharmaceuticals,SUNPHARMA,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.71
Pharmaceuticals,TORNTPOWER,Net Margin %,,,,,,,,4.73,1.25,3.51,7.72,4.32,8.27,6.87,8.64,10.65,3.22,8.43,6.97
Pharmaceuticals,TORNTPOWER,Revenue CAGR %,,,,,,,,,,,,,,,,,,,11.53
Pharmaceuticals,TORNTPOWER,PAT CAGR %,,,,,,,,,,,,,,,,,,,15.54
Pharmaceuticals,ZYDUSLIFE,Net Margin %,,,,,,,,10.85,11.57,13.73,20.83,16.18,15.2,14.42,8.45,15.17,30.56,12.14,20.33
Pharmaceuticals,ZYDUSLIFE,Revenue CAGR %,,,,,,,,,,,,,,,,,,,10.75
Pharmaceuticals,ZYDUSLIFE,PAT CAGR %,,,,,,,,,,,,,,,,,,,17.25
Pharmaceuticals,SECTOR_Pharmaceuticals,Sector Net Margin %,,,,,,,,15.54,15.5,15.34,15.76,15.58,9.72,10.91,10.08,12.84,10.79,13.25,15.55
Real Estate,DLF,Depreciation,,,,,,,,796.0,663.0,545.0,766.0,572.0,534.0,225.0,200.0,159.0,149.0,149.0,148.0
Real Estate,DLF,Ebit,,,,,,,,2633.0,2493.0,3014.0,3966.0,3446.0,2378.0,2148.0,1146.0,1469.0,1743.0,1726.0,2124.0
Real Estate,DLF,Eps In Rs,,,,,,,,4.19,3.63,3.03,1.72,4.01,25.02,5.98,-2.36,4.42,6.06,8.22,11.02
Real Estate,DLF,Expenses,,,,,,,,5140.0,5805.0,4635.0,5960.0,4775.0,4329.0,6218.0,4937.0,3945.0,3974.0,3969.0,4303.0
Real Estate,DLF,Interest,,,,,,,,2314.0,2463.0,2304.0,2680.0,2980.0,2951.0,2062.0,1427.0,853.0,625.0,392.0,356.0
Real Estate,DLF,Other Income,,,,,,,,1279.0,1133.0,503.0,506.0,1135.0,9722.0,784.0,1135.0,383.0,195.0,317.0,531.0
Real Estate,DLF,Pat,,,,,,,,667.0,590.0,507.0,305.0,708.0,4477.0,1314.0,-590.0,1083.0,1500.0,2034.0,2724.0
Real Estate,DLF,Pbt,,,,,,,,802.0,500.0,668.0,1026.0,1030.0,8615.0,646.0,653.0,840.0,1165.0,1502.0,2151.0
Real Estate,DLF,Revenue,,,,,,,,7773.0,8298.0,7649.0,9926.0,8221.0,6707.0,8366.0,6083.0,5414.0,5717.0,5695.0,6427.0
Real Estate,GODREJPROP,Depreciation,,,,,,,,4.0,6.0,10.0,14.0,14.0,16.0,14.0,21.0,20.0,21.0,24.0,45.0
Real Estate,GODREJPROP,Ebit,,,,,,,,286.0,283.0,257.0,137.0,253.0,-216.0,178.0,260.0,-449.0,-56.0,207.0,-130.0
Real Estate,GODREJPROP,Eps In Rs,,,,,,,,6.95,8.0,9.58,7.33,9.56,4.01,11.04,10.73,-6.81,12.68,20.55,26.08
Real Estate,GODREJPROP,Expenses,,,,,,,,751.0,897.0,1586.0,1986.0,1330.0,1819.0,2639.0,2181.0,1214.0,1880.0,2045.0,3165.0
Real Estate,GODREJPROP,Interest,,,,,,,,3.0,4.0,5.0,41.0,104.0,150.0,234.0,220.0,185.0,167.0,174.0,152.0
Real Estate,GODREJPROP,Other Income,,,,,,,,10.0,75.0,83.0,146.0,150.0,499.0,419.0,473.0,568.0,761.0,787.0,1326.0
Real Estate,GODREJPROP,Pat,,,,,,,,197.0,236.0,236.0,160.0,207.0,87.0,253.0,274.0,-189.0,351.0,621.0,747.0
Real Estate,GODREJPROP,Pbt,,,,,,,,289.0,347.0,326.0,228.0,284.0,117.0,348.0,493.0,-86.0,516.0,795.0,1000.0
Real Estate,GODREJPROP,Revenue,,,,,,,,1037.0,1179.0,1843.0,2123.0,1583.0,1604.0,2817.0,2441.0,765.0,1825.0,2252.0,3036.0
Real Estate,PRESTIGE,Depreciation,,,,,,,,68.0,89.0,140.0,127.0,164.0,155.0,323.0,667.0,593.0,471.0,647.0,716.0
Real Estate,PRESTIGE,Ebit,,,,,,,,579.0,720.0,994.0,1068.0,920.0,1277.0,1454.0,2356.0,1934.0,1517.0,2088.0,2498.0
Real Estate,PRESTIGE,Eps In Rs,,,,,,,,8.17,8.98,8.86,16.26,7.06,9.9,11.08,10.06,69.41,28.69,23.49,34.28
Real Estate,PRESTIGE,Expenses,,,,,,,,1368.0,1829.0,2426.0,4464.0,3855.0,4222.0,3718.0,5769.0,5308.0,4872.0,6227.0,5379.0
Real Estate,PRESTIGE,Interest,,,,,,,,149.0,229.0,321.0,346.0,316.0,566.0,723.0,1023.0,979.0,555.0,807.0,1219.0
Real Estate,PRESTIGE,Other Income,,,,,,,,64.0,97.0,99.0,288.0,99.0,82.0,232.0,161.0,3036.0,1018.0,780.0,1560.0
Real Estate,PRESTIGE,Pat,,,,,,,,291.0,321.0,367.0,653.0,373.0,425.0,442.0,549.0,2878.0,1215.0,1067.0,1629.0
Real Estate,PRESTIGE,Pbt,,,,,,,,426.0,500.0,631.0,882.0,539.0,638.0,640.0,827.0,3398.0,1509.0,1414.0,2122.0
Real Estate,PRESTIGE,Revenue,,,,,,,,1948.0,2549.0,3420.0,5531.0,4774.0,5499.0,5172.0,8125.0,7242.0,6390.0,8315.0,7877.0
Real Estate,DLF,Net Margin %,,,,,,,,8.58,7.11,6.63,3.07,8.61,66.75,15.71,-9.7,20.0,26.24,35.72,42.38
Real Estate,DLF,Revenue CAGR %,,,,,,,,,,,,,,,,,,,-1.71
Real Estate,DLF,PAT CAGR %,,,,,,,,,,,,,,,,,,,13.65
Real Estate,GODREJPROP,Net Margin %,,,,,,,,19.0,20.02,12.81,7.54,13.08,5.42,8.98,11.22,-24.71,19.23,27.58,24.6
Real Estate,GODREJPROP,Revenue CAGR %,,,,,,,,,,,,,,,,,,,10.26
Real Estate,GODREJPROP,PAT CAGR %,,,,,,,,,,,,,,,,,,,12.88
Real Estate,PRESTIGE,Net Margin %,,,,,,,,14.94,12.59,10.73,11.81,7.81,7.73,8.55,6.76,39.74,19.01,12.83,20.68
